230.3,234.5,241.63,1
245.42,242.76,253.97,1
248.27,244.68,226.95,1
248.77,241.19,229.9,1
239.82,244.85,258.46,1
225.82,236.69,245.86,1
247.24,244.6,249.85,1
249.31,246.09,237.67,1
241.64,242.8,244.5,1
241.15,239.8,247.54,1
251.32,244.11,238.03,1
233.19,235.88,247.99,1
238.73,237.04,225.4,1
245.26,240.61,226.49,1
251.92,247.1,232.82,1
246,243.46,229.25,1
236.06,238.06,257.93,1
243.21,240.94,226.89,1
237.87,241.56,259.16,1
233.18,238.23,251.41,1
241.24,241.53,258.79,1
223.88,234.11,244.35,1
256.11,247.74,238.45,1
238.94,237.52,235.88,1
236.5,241.58,242.88,1
221.66,231.61,244.49,1
245.66,240.01,240.94,1
228.81,235.37,240.54,1
239.79,240.41,240.36,1
242.15,240.07,231.72,1
231.45,238.21,250.17,1
232.1,240.28,253.67,1
255.89,247.38,236.64,1
249.12,240.75,232.68,1
228.11,234.49,251.3,1
237.57,238.92,259.54,1
234.91,242.36,258.18,1
245.95,242.67,251.37,1
241.68,240.49,238.2,1
241.56,241.3,237.7,1
252.96,247.53,237.1,1
233.14,240.59,247.25,1
239.74,241.44,257.5,1
250.43,244.01,237.64,1
239.62,239.55,251.22,1
236.98,240.97,244.82,1
254.04,244.35,230.57,1
240.68,242.06,230.8,1
253.09,243.77,242.76,1
241.24,238.78,225.93,1
236.75,240.96,245.21,1
241.65,238.95,229.39,1
243.74,238.87,227.13,1
231.85,235.06,232.65,1
246.1,242.9,243.94,1
247.29,246.7,246.86,1
240.52,239.08,237.13,1
239.24,239.24,233.94,1
241.91,239.02,245.66,1
257.65,247.89,238.08,1
244.56,243.49,227.34,1
230.83,235.72,251.18,1
246.57,242.49,229.46,1
231.61,234.95,243.82,1
252.09,247.12,231.47,1
244.01,237.29,221.75,1
233.7,239.24,252.8,1
238.01,242.13,241.33,1
241.05,238.61,247.49,1
236.35,237.76,237.13,1
233.9,239.3,233.95,1
257.17,247.34,239.44,1
225.54,234.68,238.74,1
243.17,243.89,252.25,1
230.26,237.31,236.91,1
231.15,234.17,240.2,1
248.75,244.62,236.53,1
254.58,244.19,231.4,1
243.64,239.85,244.65,1
246.96,244.87,244.63,1
255.9,244.37,234.37,1
233.78,237.78,248.49,1
231.69,237.46,248.3,1
234.51,239.87,256.73,1
238.72,240.02,240.68,1
232.56,233.52,238.01,1
232.3,238.23,237.22,1
245.28,240.18,223.94,1
227.63,236.1,246.25,1
233.34,240.53,253.5,1
233.16,236.38,241.76,1
242.79,241.21,254.46,1
247.45,240.66,225.17,1
235.16,235.57,228.79,1
236.77,236.28,235.55,1
240.8,243.1,235.84,1
230.94,237.48,241.92,1
223.41,233.74,244.72,1
242.25,242.25,228.08,1
235.74,234.4,230.8,1
229.27,235.36,251.18,1
245.66,242.85,226.67,1
239.09,242.94,249.74,1
239.31,242.84,250.38,1
251.17,241.7,233.38,1
240.58,242.55,256.68,1
254.08,246.99,237.87,1
236.46,236.38,230.03,1
247.68,247.15,249.94,1
240.25,239.71,226.27,1
237.33,242.13,255.5,1
240.81,236.03,222.82,1
249.33,244.1,232.77,1
249.58,246.75,236.64,1
243.7,244.3,249.74,1
223.33,233.15,245.14,1
255.78,250.36,238.95,1
221.19,232.56,244.14,1
234.77,240.4,238.95,1
254.06,247.55,235.85,1
246.93,241.77,229.09,1
239.2,237.63,246.73,1
233.38,234.98,238.21,1
243.1,239.16,245.23,1
230.09,238.16,241.55,1
235.28,241.44,246.11,1
235.94,240.22,246.12,1
246.79,245.42,234.35,1
243.97,241.42,256.39,1
254.4,247.74,232.32,1
238.74,238.8,245.96,1
224.4,236.04,248.16,1
242.94,242.41,251.1,1
231.6,233.19,233.33,1
243.25,242.58,240.66,1
236.21,240.47,247.23,1
239.85,239.41,231.42,1
247.55,242.79,249.24,1
236.32,240.68,253.16,1
244.99,245.06,245.45,1
226.57,235.94,249.8,1
230.74,237.73,242.09,1
249.11,243.29,238.02,1
243.13,243.32,238.36,1
224.06,232.93,243.69,1
237.94,239.08,255.23,1
251.66,244.25,237.94,1
246.6,244.02,251.77,1
247.53,240,228,1
245.78,240.03,235.8,1
243.87,243.24,227.76,1
242.42,243.2,235.35,1
226.61,233.17,243.41,1
250.86,244.08,244.84,1
239.96,242.57,258.33,1
235.67,240.4,235.11,1
