472.19,466.59,472.23,478.23,469.53,1
466.35,476.06,465.09,471.29,471.41,1
474.75,472.83,477.16,467.04,471.64,1
475.06,467.7,475.96,475.03,469.35,1
472.73,473.43,474.06,469.68,469.73,1
470.25,468.12,469.77,477.75,470.13,1
469.75,475.65,466.27,465.75,478.76,1
467.03,477.11,461.4,465.83,482.53,1
469.03,479.66,467.41,462.52,477.13,1
471.37,469.97,469.58,473.05,475.25,1
476.93,469.54,478.56,469.14,472.57,1
470.04,474.62,468.79,469.95,475.61,1
467.94,475.54,463.1,465.34,484.38,1
468.68,474.1,471,472.7,466.01,1
468.36,477.74,467.63,464.88,477.6,1
474.94,467.06,479.29,478.04,460.71,1
473.22,469.19,478.12,477.12,460.49,1
474.52,467.23,474.79,472.69,475.56,1
471.1,474.94,469.55,466.71,477.91,1
467.24,473.79,464.68,468.81,480.42,1
472.58,468.37,474.64,477.82,461.77,1
473.99,471.94,468.51,466.13,483.86,1
468.7,481.35,466.96,461.37,477.16,1
466.92,471,467.12,474.96,472.53,1
477.83,463.01,478.68,478.53,469,1
470.3,471.41,469.69,474.16,471.55,1
474.02,472.69,470.24,465.76,480,1
464.08,480.4,463.86,464.04,476.13,1
473.47,464.3,474.03,478.33,472.74,1
471.69,480.7,470.21,462.62,474.48,1
477.98,465.89,479.81,473.78,469.57,1
472.78,472.81,467.55,463.08,486.35,1
468.28,474.3,468.94,474.12,465.61,1
476.47,464.7,479.88,475.92,467.55,1
463.86,479.89,462.01,465.32,475.88,1
468.34,473.79,466.28,469.96,478.26,1
465.09,475.56,461.76,469.72,478.44,1
465.55,481.08,462.73,463.93,476.81,1
473.42,470.04,477.01,474.02,463.88,1
476.14,467.4,480.24,474.12,463.11,1
475.13,470.45,474.88,470.38,473.58,1
474.77,463.39,478.96,481.11,462.31,1
467.49,475.66,461.93,467.26,484.99,1
473.9,470.58,472.2,471.66,474.7,1
470.7,471.59,469.97,471.47,476.71,1
469.24,473.88,472.3,475.21,462.74,1
472.8,469.92,471.56,472.19,474.78,1
472.73,470.4,474.84,475.15,463.33,1
470.34,472.2,469.32,471.4,473.87,1
469.54,476.54,472.09,471.75,465.95,1
472.76,465.06,475.49,481.35,461.99,1
469.56,466.53,468.98,477.4,472.16,1
472.05,477.09,470.74,464.5,476.24,1
468.42,477.18,467.35,467.74,475.64,1
464.58,473.89,460.25,472.54,480.13,1
471.67,472.34,469.78,470.2,473.68,1
475.23,467.13,475.62,474.3,471.03,1
471.84,473.07,468.43,466.29,481.83,1
465.29,477.27,465.28,469.01,475.36,1
471.68,476.52,470.69,467.8,474.13,1
473.15,464.85,474.39,482.25,463.16,1
467.81,474.71,467.55,474.02,469.6,1
481.9,463.58,484.46,476.16,466.35,1
465.55,472.37,465.89,474.22,470.24,1
467.59,475.7,466.94,467.61,475.06,1
465.55,474.2,461.91,471.18,474.52,1
478.72,466.65,480.19,473.97,465.2,1
478.87,468.82,482.07,472.65,466.19,1
468.64,474.53,467.14,469.39,476.76,1
472.12,471.9,471.26,468.4,475.07,1
474.66,471.75,471.3,466.97,480.34,1
473.33,466.95,473.59,476.63,469.63,1
