312.91,311.3,322.19,302.85,311.81,306.05,304.44,315.68,300.77,307.61,310.15,307.63,313,302.93,306.72,309.3,301.7,305.95,323.05,306.13,1
312.73,310.75,323.04,303.75,313.57,307.92,305.46,314.97,302.45,307.6,310.42,311.09,313.13,304.19,308.28,310.46,302.68,305.59,320.24,306.98,1
312.35,310.54,323.76,303.56,315,309.1,305.89,315.12,303.6,307.59,310.58,312.59,313.17,304.71,309.13,311.35,303.24,305.08,318.23,307.86,1
312.23,311.21,322.93,303.14,312.21,306.8,304.8,315.86,301.1,307.7,310.69,309.31,313.48,304.2,307.33,309.96,302.31,306.23,322.24,306.68,1
312.84,311.19,322.13,302.96,312.14,306.17,304.69,315.81,300.93,307.51,310.25,308.41,313.43,303.21,307.01,309.44,301.98,305.97,322.3,306.22,1
312.9,310.02,323.87,304.24,315.13,309.44,306.47,313.98,303.72,307.87,310.94,314.04,312.9,304.63,309.61,311.7,303.61,305.47,317.89,307.72,1
313.23,311.32,322.04,302.43,311.24,305.7,304.47,315.49,300.23,307.67,310.07,307.2,312.83,302.73,306.42,308.72,301.61,305.66,323.73,306.06,1
312.85,311.43,322.12,302.68,311.64,305.75,304.31,315.81,300.5,307.57,310.11,307.13,312.92,302.73,306.55,309.05,301.57,306.03,323.45,306.03,1
312.6,310.46,323.19,303.5,313.71,307.87,305.14,315.35,302.63,307.45,310.55,311.19,313.17,304.42,308.39,310.24,302.94,305.61,320.44,306.96,1
312.6,310.54,323.03,303.66,313.41,307.52,305.46,315.2,302.25,307.39,310.52,310.73,312.94,303.78,308.48,310.27,302.62,305.64,320.57,307.11,1
312.69,309.65,324.08,304.06,315.04,309.68,306.02,313.63,304.31,308.17,310.38,314,313.3,305.48,310.03,311.4,303.32,305.43,317.62,307.52,1
312.53,310.65,323.91,304.7,314.95,309.95,306.37,314.45,303.6,307.95,310.95,314.26,313.26,305.59,310.08,311.43,303.66,305.19,317.53,307.74,1
312.74,310.55,323.09,303.64,313.4,307.75,305.2,314.93,302.34,307.39,310.27,310.4,313.64,304.03,308.09,310.19,302.49,305.6,320.64,306.95,1
312.7,310.94,321.98,302.16,311.48,305.56,303.96,315.77,300.44,307.63,310.22,306.9,312.68,302.4,306.46,309.54,301.42,306.23,323.55,306.03,1
312.77,310.89,322.85,303.72,313.15,307.56,305.25,315.04,301.93,307.67,310.46,310.35,313.14,303.82,307.91,310.1,302.39,305.7,321.01,306.47,1
312.97,311.04,322.65,303.18,312.48,307.03,304.97,315.42,301.68,307.7,310.24,309.13,313.18,303.32,307.3,309.81,302.23,305.78,321.99,306.63,1
313.05,310.46,323.08,303.73,312.9,307.91,305.31,315.04,302.3,307.61,310.43,311.48,313.42,304.41,308.36,310.46,302.54,305.54,319.78,307.33,1
312.37,311.01,323.52,304.01,313.7,308.7,305.65,314.97,302.55,307.87,309.98,311.89,312.78,304.14,308.53,310.87,302.66,306.02,319.47,307.13,1
312.87,311.48,321.74,302.75,311.25,306.03,304.27,315.99,300.15,307.47,310.45,308.03,312.87,302.9,306.2,309.03,301.91,305.49,323.18,305.97,1
312.74,310.42,323.74,304.53,314.3,309.09,306.26,314.5,303.56,307.89,310.52,312.6,313.04,304.61,309.26,311.28,303.03,304.88,319,307.5,1
313.18,311.02,323.28,304.47,314.19,308.4,306,314.68,302.4,307.59,310.76,311.98,313.36,303.89,308.17,311.16,302.93,305.49,319.64,307.55,1
312.88,310.84,322.99,303.45,313.21,307.55,305.19,315.12,302.04,307.41,310.39,310.25,313.08,303.77,307.74,310.13,302.39,305.89,320.97,306.62,1
312.71,309.96,323.22,304.13,314.89,308.85,306.42,315.03,303.37,307.6,310.46,313.51,313.53,304.66,310.02,311.3,303.29,305.95,318.3,307.23,1
312.18,310.77,322.5,303.32,312.73,306.97,305.19,315.27,301.29,307.64,310.42,309.44,313.02,303.22,307.21,310.13,302.6,305.67,321.97,306.57,1
312.68,310.61,323.4,304.25,314.09,308.63,306.05,314.67,303.47,307.61,310.31,312.97,312.99,304.92,309.13,310.72,302.92,305.38,318.89,307.31,1
312.89,311.2,322.49,302.88,311.98,306.13,304.52,315.68,300.87,307.52,310.25,307.95,312.95,302.97,306.91,309.44,301.8,305.87,322.82,306.15,1
312.76,311.02,322.81,303.53,313.09,307.42,305.37,315.13,301.85,307.76,309.97,310.25,312.87,303.73,307.9,310.1,302.46,305.75,321.26,306.87,1
312.4,310.45,323.75,304.29,314.85,309.41,306.26,314.85,303.43,307.98,310.3,313.82,313.27,305.08,309.21,311.35,303.34,305.27,318.35,307.62,1
313.1,311.09,321.9,302.43,311.54,305.77,304.14,315.8,301.16,307.62,310.32,307.46,313.05,302.46,306.3,309.43,301.58,305.93,322.84,306.24,1
312.97,310.55,322.72,303.43,313.45,308.11,305.42,315.52,301.89,307.33,310.42,310.41,312.92,304.05,308.4,310.49,303.09,305.86,320.59,306.9,1
312.97,311.51,321.99,302.6,311.17,305.35,304.03,315.99,300.26,307.5,310.01,306.59,313.02,302.51,306.25,308.82,301.38,306.06,323.96,305.89,1
312.69,310.75,322.96,303.75,313.59,307.9,305.49,314.93,302.4,307.56,310.43,311.18,313.07,304.17,308.28,310.47,302.69,305.57,320.13,307,1
312.22,311.24,323,303.23,312.26,307.14,304.91,315.09,301.64,307.47,310.41,309.35,312.85,303.43,307.82,310.1,302.14,306.07,321.4,306.45,1
312.75,310.58,322.66,303.17,313.41,306.6,304.9,314.74,301.34,307.31,310.09,309.88,312.82,303.83,306.94,310.16,302.81,305.98,321.32,306.39,1
312.98,310.57,323.92,304.06,314.64,309.09,305.89,314.26,303.34,307.55,310.93,313.63,313.12,305.55,308.75,311.48,302.58,304.81,318.33,307.44,1
312.58,310.26,323.52,304.5,314.82,308.95,306.38,314.64,302.88,307.39,310.01,313.34,313.15,305.41,309.04,311.25,303.02,305.38,319.15,307.7,1
