277.37,274.73,260.83,1
290.78,273.08,263.57,1
270.02,271.78,268.92,1
256.89,275.7,278.89,1
288.57,272.88,283.17,1
284.16,272.07,284.91,1
276.55,277.13,287.48,1
279.11,274.6,280.77,1
287.7,273.05,278.5,1
290.1,275.94,280.59,1
272.46,272.38,273.63,1
259.06,275.92,269.67,1
287.31,274.37,272.85,1
288.76,274.67,280.93,1
264.69,275.43,288.3,1
272.56,272.55,279.46,1
280.12,273.78,282.64,1
269.77,273.44,265.36,1
267.04,277.28,261.35,1
289.86,277.21,282.9,1
278.56,274.23,285.78,1
289.23,273.71,261.29,1
257.38,271.81,274.3,1
279.36,276.89,275.27,1
287.73,276.05,277.22,1
278.69,275.12,262.05,1
281.45,272.05,285.54,1
282.24,275.38,280.9,1
291.84,272.01,283.41,1
289.44,272.24,274.54,1
261.68,273.91,283.18,1
281.53,272.67,263.28,1
256.33,276.94,266.7,1
285.84,274.56,267.81,1
286.68,272.69,273.65,1
263.28,273.11,273.4,1
275.3,275.8,280.37,1
285.72,273.68,265.56,1
274.76,271.89,275.41,1
293.66,277.05,265.28,1
273.52,272.8,282.02,1
272.84,272.26,286.47,1
288.6,274.21,277.59,1
290.17,275.3,264.79,1
280.51,277.11,274.25,1
286.41,277.3,271.12,1
255.15,275.2,284.25,1
279.96,276.01,285.99,1
287.24,274.57,271.3,1
256.66,277.14,269.39,1
278.08,272.59,276.44,1
262.67,274.13,265.83,1
270.87,273.68,264.11,1
268.35,271.75,279.76,1
293.08,274.62,282.88,1
283.56,276.83,276.58,1
292.7,275.65,287.72,1
276.4,276.22,278.27,1
262.97,273.28,285.36,1
262.13,276.96,274.41,1
282.85,274.42,270.4,1
288.5,271.96,280.5,1
281.19,274.57,274.64,1
269.24,272.77,266.89,1
259.32,276.24,267.43,1
279.28,274.15,282.69,1
262.28,272.3,274.4,1
263.64,273.32,286.1,1
266.57,271.99,286.94,1
283.62,275.8,275.46,1
274.24,277.24,267.64,1
292.68,275.19,280.69,1
280.41,276.67,270.84,1
262.88,274.78,274.5,1
265.93,276.34,266.91,1
269.05,271.99,270.45,1
257.37,273.96,278.74,1
265.5,274.03,269.32,1
270.59,272.12,282.02,1
279.36,276.04,282.39,1
279.32,276.18,284.35,1
293.53,273.17,287.07,1
286.91,274.32,263.59,1
267.72,275.75,285.98,1
257.96,277.16,269.97,1
285.07,273.95,283.63,1
275.59,276.36,285.63,1
279.97,272.46,261.79,1
256.78,277.16,266.06,1
283.85,273.13,268.81,1
290.22,273.64,278.07,1
281.98,273.99,263,1
261.48,275.25,264.58,1
265.3,274.96,274.98,1
272.91,272.39,279.81,1
283.69,272.71,284.47,1
277.34,274.11,278.64,1
284.08,276.63,276.81,1
259.05,276.35,280.42,1
290.06,273.04,267.63,1
263.73,273.77,285.69,1
268.15,272.22,272.93,1
267.99,276.16,261.17,1
267.6,272.74,287.34,1
288.07,273.9,278.78,1
270.54,274.37,274.9,1
267.69,273.74,279.62,1
261.16,276.58,274.24,1
283.56,273.69,286.42,1
271.67,272.67,274.98,1
279.19,274.7,262.61,1
258.98,275.1,276.42,1
278,271.85,277.75,1
262.84,274.15,286.84,1
278.63,274.98,272.18,1
282.03,277.03,267.97,1
289.67,274.15,263.31,1
282.35,273.54,274.14,1
291.56,272.33,273.55,1
268.3,274.41,261.43,1
279.99,276.79,279.95,1
282.88,271.99,280.58,1
263.87,276.7,280.94,1
286.69,274.59,272.15,1
262.23,274.28,261.02,1
265.04,276.01,285.93,1
267.91,277.09,282.6,1
286,273.7,265.2,1
277.55,274.3,269.32,1
279.03,273.18,277.63,1
256.32,277.3,270.76,1
292.5,274.6,264.95,1
280.69,274.8,265.54,1
292.46,277.19,284.79,1
262.92,276.67,268.68,1
276.6,273.65,276.91,1
264.16,273.19,273.25,1
262.28,275.64,272.06,1
259,276.29,285.2,1
259.06,275.22,279.9,1
260.62,273.91,268.38,1
268.92,276.62,262.4,1
267.19,274.59,266.14,1
268.66,273.52,286.56,1
269.26,273.48,284.41,1
260.78,272.53,287.21,1
275.86,274.9,262.06,1
291.29,276.74,276.75,1
293.3,272.68,273.99,1
257.27,273.79,261.21,1
264.24,275.62,271.01,1
287.66,273.94,272.14,1
289.61,274.27,277.43,1
264.14,275.02,279.32,1
263.34,275.44,283.98,1
255.73,275.96,282.32,1
278.09,273.8,271.77,1
288.83,274.81,282.74,1
286.73,275.75,285.49,1
289.63,276.87,267.92,1
285.68,274.36,288.17,1
269.34,272.59,284.38,1
290.22,275.57,280.98,1
258.54,272.79,270.51,1
281.84,277.08,285.21,1
269.93,276.64,284.79,1
284.4,272.19,287.23,1
283.48,272.09,260.6,1
291.72,276.72,261.06,1
271.08,273.75,269.35,1
269.93,276.16,288.34,1
269.07,274.12,264.75,1
262.58,275.29,265.27,1
268.98,273.97,281.74,1
261.33,273.11,262.54,1
265.47,276.96,280.26,1
259.61,276.99,273.67,1
256.02,272.92,260.88,1
290.45,274.81,282.19,1
288.43,276.6,282.73,1
283.09,273.32,264.77,1
259.38,274.09,261.26,1
266.22,273.44,281.84,1
261.73,273.85,266.83,1
255.44,274.22,267.91,1
286.85,274.58,273.33,1
286.95,273.46,267.57,1
266.92,272.82,276.44,1
256.2,274.87,284.2,1
269.31,276.48,271.14,1
262.68,273.24,272.65,1
273.43,274.39,283.8,1
290.02,276.57,270.94,1
269.97,272.32,261.73,1
259.49,277.02,276.06,1
278.49,272.73,273.18,1
273.09,272.78,280.81,1
269.69,273.82,271.15,1
258.98,275.82,284.03,1
290.4,276.01,273.68,1
289.52,272.08,276.28,1
264.88,276.78,279.03,1
256.82,276.2,273.48,1
289.51,275.44,277.98,1
261.23,275.65,266.78,1
279.28,275.73,281.02,1
280.77,273.39,271.24,1
275.29,272.74,266.03,1
284.53,272.81,268.16,1
269.9,275.03,267.55,1
283.25,271.82,264.84,1
255.98,276.93,282.1,1
282.26,274.01,267.72,1
263.07,272.31,264.16,1
263.04,277.3,279.14,1
292.29,273.47,272.1,1
274.5,271.96,279.21,1
260.72,274.44,278.99,1
282.64,274.41,269.11,1
270.75,275.93,266.21,1
278.02,274.38,266.79,1
273.21,274.91,263.94,1
277.73,275.61,261.64,1
257.03,272.58,261.55,1
260.79,276.85,267.02,1
272.88,276.8,266.96,1
284.6,277.31,278.01,1
279.07,276.88,285.47,1
283,275.83,282.33,1
265.6,274.12,280.71,1
268,273.52,269.25,1
271.64,273.24,270.72,1
291.93,275.83,266.06,1
267.31,274.26,286.67,1
282.51,273.72,276.25,1
256.46,272.05,283.38,1
268.3,271.79,270.32,1
291.63,276.08,282.89,1
274.72,274.87,263.5,1
280.84,276.07,280.45,1
266.26,275.57,286.17,1
286.56,272.53,282.99,1
292.43,277.24,269.72,1
272.16,273.97,267.71,1
265.36,273.45,274.39,1
276.3,273.77,272.13,1
287.56,275.73,272.44,1
257.09,271.75,262.67,1
261.34,276.67,277.42,1
256.73,276.05,281.42,1
255.28,276.79,282.83,1
269.82,276.76,271.23,1
293.11,273.46,282.81,1
261.63,276.9,273.75,1
281.9,275.45,280.7,1
276.62,277.18,265.87,1
266.5,276.58,272.71,1
