285.21,293.85,285.11,301.44,287.98,1
285.69,305.02,284.91,301.76,290.65,1
286.22,300.86,284.85,292.93,284.98,1
285.37,270.34,286.31,289.78,280.17,1
285.41,287.17,285.78,270.35,283.04,1
285.59,272.79,285.52,287.96,291.71,1
285.58,268.4,285.57,299.16,285.61,1
285.34,274.43,285.57,273.82,286.2,1
285.38,268.18,284.92,297.1,290.76,1
286.09,293.81,284.61,300.46,280.52,1
284.79,279.19,284.79,276.28,290.61,1
285.76,276.79,286.15,294.74,281.24,1
285.47,286.17,284.61,301.44,284.08,1
286.07,279.43,284.67,299.02,291.31,1
285.43,289.14,285.29,301.18,282.12,1
285.5,289.22,285.61,275.85,285.46,1
285.27,297.18,285.72,278.99,284.84,1
285.01,271.97,284.78,282.94,285.88,1
285.71,285.8,285.43,273.74,283.3,1
286.12,298.02,285.63,294.58,283.7,1
285.84,293.63,286.63,301.85,279.7,1
284.95,292.03,286.46,283.99,281.11,1
285.85,277.13,284.32,283.68,284.75,1
285.74,271.72,285.25,295.05,290.41,1
285.97,267.73,285.38,297.7,283.59,1
285.34,269.19,284.88,290.81,283.2,1
285.91,291.35,285.13,290.83,286.27,1
285.19,302.34,286.56,298.12,281.54,1
284.66,286.52,285.47,294.5,279.97,1
285.39,297.79,285.69,292.55,285.72,1
285.75,305.18,284.54,280.43,283.2,1
286.44,268.96,286,301.57,281.15,1
286.06,298.06,286.62,294.8,288.2,1
286.04,304.67,285.73,272.61,285.32,1
285.33,272.57,285.66,296.31,285.7,1
285.01,286.47,285.28,279.85,281.56,1
285.09,269.17,286.04,296.3,283.66,1
286.1,302.29,286.2,277.57,287.79,1
285.44,296.68,284.68,285.92,291.08,1
285.45,303.27,285.41,301.78,282.14,1
285.75,270.55,284.32,285.44,291.39,1
285.96,299.77,285.44,292.09,288.19,1
285.56,303.43,285.18,290.88,281.64,1
286.02,285.72,284.95,300.38,283.26,1
285.43,276.04,286.46,284.06,285.02,1
285.1,270.14,286.43,282.48,281.93,1
284.67,302.79,285.4,302.01,287.22,1
284.64,277,285.04,297.4,291.34,1
285.75,277.22,285.47,282,280.16,1
284.72,286.95,285.3,287.21,280.43,1
286.19,292.23,285.48,300.37,288.94,1
286.42,305.15,285.23,300.74,288.9,1
285.59,295.27,285.57,302.18,290.73,1
285.43,293.97,284.45,291.47,284.4,1
286.32,300.14,285.41,272.92,291.24,1
285.86,300.52,284.5,285.11,281.47,1
286.41,281.97,285.11,297.15,289.83,1
285.37,288.4,285.22,276.61,283.34,1
286.54,303.34,285.37,290.86,289.3,1
285.17,283.44,284.44,289.18,290.63,1
284.51,279.93,285.81,275.99,287.45,1
285.24,294.96,285.44,279.45,286.08,1
284.84,273.02,285.05,270.36,291.11,1
284.6,289.75,285.43,297.83,286.72,1
286.24,277.31,284.62,301.14,282.91,1
285.6,271.88,286.04,295.29,280,1
285.76,285.85,284.53,274.25,287.82,1
285.8,272.83,286.5,280.43,287.4,1
285.8,270.59,285.7,302.04,279.78,1
285.18,286.35,285.38,296.51,280.04,1
285.52,302.16,285.58,300.3,291.4,1
285.76,278.28,286.24,282.19,287.63,1
285.33,286.84,285.58,297.15,289.25,1
284.73,275.19,285.58,283.85,286.23,1
285.15,270.12,285.51,286.03,285.44,1
285.68,280.03,284.84,293.32,287.79,1
285.18,299.23,285.09,287.72,280.42,1
285.58,300.9,284.56,285.28,282.47,1
284.73,279.06,285.5,286.72,279.96,1
285.59,297.16,285.5,288.15,282.55,1
286.06,294.38,284.8,278.93,290.05,1
285.77,277.41,285.71,273.66,279.65,1
285.78,289.33,286.15,281.89,279.28,1
286.4,288.41,286.42,288.84,284.64,1
286.57,283.66,285.25,272.47,289.59,1
285.43,289.86,285.56,272.87,290.99,1
285.34,275.5,284.95,279.58,281.42,1
285.65,303.58,285.48,297.7,291.08,1
285.48,272.76,285.01,273.79,280.05,1
285.25,275.57,284.43,276.55,280.47,1
285.57,295.71,286.1,293.36,281.03,1
285.65,270.27,285.36,284.33,285.38,1
284.89,280.48,285.77,279.56,288.14,1
285.25,270.67,285.94,301.03,284.63,1
285.74,301.28,284.41,280.88,281.62,1
286.33,305.06,285.6,299.29,284.94,1
285.92,294.87,286.19,277.96,280.83,1
285.2,293.34,285.34,281.04,284.33,1
285.03,271.94,285.46,278.42,285.29,1
286.37,286.67,285.11,294.72,283.41,1
285.55,304.63,285.55,295.22,290.18,1
285.41,278.49,286.26,297.77,286.73,1
284.38,291.42,285.96,274.45,287.73,1
286.15,294.42,284.46,300.82,285.61,1
285.98,288.72,285.48,278.22,285.72,1
285.95,290.81,285.01,278.2,285.8,1
286.34,282.17,285,274.32,289.35,1
284.9,296.43,285.78,270.5,290.68,1
285.48,267.82,286.01,295.96,284.44,1
285.53,276.67,285.16,275.89,290.39,1
284.52,281.95,285.42,277.72,283.64,1
285.62,282.09,285.61,293.31,288.92,1
284.86,274.65,285.51,297.52,281.85,1
285.29,275.86,286.65,271.88,286.98,1
285.53,295.93,286.32,273.45,289.37,1
285.05,287.03,285.48,294.65,282.35,1
285.46,285.84,284.67,300.7,284.93,1
285.54,269.36,285.5,268.95,288.9,1
286.39,299.7,285.9,283.22,289.77,1
285.75,296.15,285.34,300.99,282.72,1
286.52,303.02,285.88,291.94,285.28,1
285.55,300.18,285.49,293.74,289.84,1
285,294.06,284.51,290.88,287.96,1
285.49,305.05,285.49,271.98,289.01,1
284.37,272.99,285.37,296.3,285.64,1
284.99,287.09,286.18,271.35,281.28,1
285.59,275.19,286.2,289.16,279.6,1
286.11,274.6,286.01,298.3,291.27,1
286.18,302.35,285.9,287.46,287.56,1
286.06,270.66,286.18,288.81,281.48,1
285.34,286.14,286.53,278.3,291.2,1
285.95,295.74,285.56,285.98,282.7,1
285.42,296.35,285.58,285.85,279.23,1
286.44,266.38,285.81,272.59,281.78,1
285.62,273.8,284.37,294.52,287.9,1
285.95,300.07,285.28,297.6,290.44,1
285.97,291.25,285.83,299.26,285.3,1
285.7,271.27,285.39,295.62,291.24,1
285.19,295.41,285.01,287.03,281.84,1
286.17,268.58,285.94,286.63,280.37,1
285.45,290.72,284.95,277.63,279.97,1
285.98,265.95,285.36,280.6,289.89,1
285.71,297.57,285.43,300.9,286.12,1
285.65,297.61,285.61,283.91,287.08,1
285.1,271.41,286,285.04,279.35,1
285.83,271.14,285.05,298.21,290.52,1
285.64,284.7,285.79,279.07,286.01,1
285.99,297.99,285.84,301.21,286.38,1
286.03,287.41,285.79,291.38,283.49,1
286.08,294.71,284.55,282.43,279.9,1
285.79,272.04,286.66,279.35,287.18,1
285.68,285.77,285.65,293.98,287.35,1
285.18,304.5,285.62,294.98,285.55,1
286.17,271.24,284.76,300.6,289.18,1
285.34,272.08,286.25,294.86,281.73,1
286.35,283.67,285.81,275.36,284.97,1
286.72,285.19,285.4,293.5,279.33,1
286.34,295.48,285.91,271.03,281.57,1
285.7,277.38,285.18,289.99,279.72,1
284.59,279.65,285.12,289.27,291.58,1
285.63,276.45,285.63,299.4,287.07,1
285.61,292.62,285.06,277.5,286.75,1
285.49,273.48,285.94,300.23,284.08,1
286.32,277,285.73,284.47,282.91,1
286.09,288.68,284.42,276.2,280.74,1
285.61,292.72,285.24,270.56,290.49,1
285.37,283.84,285.12,298.1,291.03,1
286.1,277.35,285.38,277.31,289.16,1
285.91,266.65,285.7,291.34,283.7,1
285.17,283.6,285.57,272.71,286.46,1
285.64,284.94,286,302,286.27,1
285.23,295.72,286.34,271.35,281.25,1
285.58,304.14,285.56,290.34,286.35,1
286.04,302.73,286.24,287.84,283.68,1
285.44,293.57,285.28,271.41,291.87,1
285.42,274.91,286.51,285.39,288.89,1
285.46,297.49,285.4,288.2,287.12,1
285.63,292.49,285.21,298.36,280.57,1
284.67,284.58,285.03,272.12,280.45,1
285.08,280.24,285.39,290.28,280.92,1
285.59,281.8,286.77,295.12,287.44,1
285.28,283.92,285.6,295.84,289.83,1
286.26,291.41,285.47,282.42,287.46,1
285.1,296.35,285.27,299.43,291.77,1
285.28,287.13,285.53,278.83,281.23,1
285.81,293.22,285.53,299.49,289.99,1
286.72,270.57,285.46,289.86,280.83,1
285.71,273.68,286.12,300.94,290.47,1
285.71,278.18,286.27,274.66,288.06,1
285.35,290.37,285.76,273.76,284.37,1
285.44,297.12,286.63,291.12,282.23,1
285.72,273.98,284.39,295.83,290.84,1
285.37,302.05,284.69,278.67,282.82,1
285.79,274.18,285.33,301.52,289.03,1
285.66,292.9,286.28,273.62,285.74,1
285.8,267.44,284.4,276.04,282.3,1
285.97,277.23,285.92,294.58,280.25,1
286.58,299.92,286.15,269.99,286.45,1
285.54,278.6,285.53,270.07,288.87,1
284.39,269.23,285.84,286.33,284.57,1
286.35,273.82,286.3,292.93,286.55,1
284.8,301.37,286.13,271.46,283.18,1
286.32,272.08,286.42,270.97,289.64,1
286.14,274.36,284.73,273.86,289.97,1
286.02,266.61,285.78,292.48,287.58,1
285.47,275.3,284.43,286.13,281.53,1
286.16,293.66,284.84,292.25,279.56,1
284.53,297.36,284.97,295.98,287.49,1
286.04,289.29,285.73,290.13,285.54,1
285.55,277.2,285.57,295.12,287.19,1
285.54,279.62,285.49,279.46,285.22,1
285.37,273.17,284.85,299.6,280.81,1
285.33,289.72,285.88,302.17,279.66,1
284.72,271.7,285.78,296.37,288.92,1
285.45,295.53,284.91,300.82,279.58,1
285.77,267.19,285.36,289.75,285.98,1
286.56,305.23,285.69,297.7,280.03,1
285.77,281.41,284.87,278.91,279.69,1
286.32,271.58,285.21,283.8,290.71,1
286.2,289.13,284.78,274.41,289.26,1
285.29,272.33,286.05,300.26,280.91,1
285,270.27,285.44,289.31,287.23,1
286.76,296.23,285.82,289.11,283.94,1
285.67,270.72,285.74,293.58,282.47,1
285.41,271,285.73,281.66,287.4,1
285.41,273.8,284.42,283.78,288.92,1
285.94,287.94,284.92,282.86,284.46,1
284.63,277.81,285.66,295.29,289.43,1
285.75,274.02,285.8,298.96,281.94,1
285.45,280.19,285.7,269.25,291.3,1
285.39,266.21,284.96,280.57,281.08,1
285.29,279.98,284.68,290.73,284.59,1
284.9,301.02,285.48,274.84,287.1,1
285.49,287.78,285.62,272.88,285.11,1
285.71,291.06,285.03,289.53,280.02,1
285.51,281.71,285.55,293.94,280.13,1
286,299.81,285.73,300.78,291.69,1
285.69,303.71,286.66,282.7,282.86,1
285.44,266.01,285.52,285.42,288.99,1
285.44,294.42,286.28,285.58,290.29,1
286.41,303.98,284.93,296.43,283.49,1
285.59,289.46,285.5,280.39,284.2,1
285.58,267.63,285.49,284.26,285.92,1
284.92,291.35,284.6,284.55,287.66,1
285.87,291.34,286.65,292.39,281.52,1
284.72,272.97,286.42,275.67,285.78,1
285.63,276.3,285.44,295.04,291.33,1
285.48,286.3,285.71,301.79,283.03,1
